US35	MULTI UNITS LUXEMBOURG	LYX CORE IBOXX $ T 3-5Y	LU1407889887	ETFS	ETFs	Financials	Financial Services	27/06/2016	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
US57	MULTI UNITS LUXEMBOURG	LYX CORE IBOXX $ T 5-7Y	LU1407888996	ETFS	ETFs	Financials	Financial Services	14/10/2016	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
US71	MULTI UNITS LUXEMBOURG	LYX CORE IBOXX$ T 7-10Y	LU1407888053	ETFS	ETFs	Financials	Financial Services	27/06/2016	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
UTIG	MULTI UNITS LUXEMBOURG	LYXOR ETF MSCI WORLD UTILITIES TR £	LU0533034632	ETFS	ETFs	Financials	Financial Services	27/09/2010	Luxembourg	GBX	MAIN MARKET	Premium Equity Open Ended Investment Companies	ETF2	EFL
UTIW	MULTI UNITS LUXEMBOURG	LYXOR ETF MSCI WORLD UTILITIES TR	LU0533034632	ETFS	ETFs	Financials	Financial Services	27/09/2010	Luxembourg	USD	MAIN MARKET	Premium Equity Open Ended Investment Companies	ETFS	ETFL
WESG	MULTI UNITS LUXEMBOURG	LYXOR MSCI WORLD ESG TREND LEADERS	LU1792117779	ETFS	ETFs	Financials	Financial Services	16/05/2018	Luxembourg	USD	MAIN MARKET		ETFS	ETEU
MUR	MURGITROYD GROUP PLC	ORD 10P	GB0031067456	SHRS	Shares	Industrials	Industrial Goods & Services	30/11/2001	United Kingdom	GBX	AIM		ASX1	AIMP
MUT	MURRAY INCOME TRUST PLC	ORD 25P	GB0006111123	SHRS	Shares	Financials	Financial Services	31/10/2003	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
MYI	MURRAY INTERNATIONAL TRUST PLC	ORD 25P	GB0006111909	SHRS	Shares	Financials	Financial Services	31/10/2003	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
MSD	MUSEDIA CORPORATION	US$0.01	US68389V1098	SHRS	Shares			16/09/1999	United States	GBX	MAIN MARKET		SSX3	SQNC
WINK	M WINKWORTH PLC	ORD 0.5P	GB00B4TT7L53	SHRS	Shares	Financials	Real Estate	12/11/2009	United Kingdom	GBX	AIM		ASQ1	AMQ1
MXCP	MXC CAPITAL LIMITED	ORD NPV	GG00BSBMMK42	SHRS	Shares	Financials	Financial Services	06/02/2015	Guernsey	GBX	AIM		ASQ1	AMQ1
MXO	MX OIL PLC	ORD 0.01P	GB00BKRV5441	SHRS	Shares	Oil & Gas	Oil & Gas	01/04/2014	United Kingdom	GBX	AIM		ASX1	AIMP
MIL	MYANMAR INVESTMENTS INTERNATIONAL LIMITED	ORD NPV	VGG636111004	SHRS	Shares	Financials	Financial Services	27/06/2013	British Virgin Islands	USD	AIM		ASQ1	AMQ1
SHWE	MYANMAR STRATEGIC HOLDINGS LIMITED	ORD NPV (DI)	SG9999015747	SHRS	Shares	Consumer Services	Travel & Leisure	22/08/2017	Singapore	USD	MAIN MARKET	Standard Shares	SSQ3	SQS3
MYX	MYCELX TECHNOLOGIES CORPORATION	COM SHS USD0.025 (DI)	US62847T2024	SHRS	Shares	Oil & Gas	Oil & Gas	04/09/2012	United States	GBX	AIM		ASX1	AIMP
MYSL	MYSALE GROUP PLC	ORD NPV	JE00BMH4MR96	SHRS	Shares	Consumer Services	Retail	16/06/2014	Jersey	GBX	AIM		AMSM	ASM7
MYSQ	MYSQUAR LIMITED	ORD NPV (DI)	VGG6361G1072	SHRS	Shares	Technology	Technology	01/07/2015	British Virgin Islands	GBX	AIM		ASQ1	AMQ1
N4P	N4 PHARMA PLC	ORD 0.4P	GB00BYW8QM32	SHRS	Shares	Health Care	Health Care	03/05/2017	United Kingdom	GBX	AIM		ASQ1	AMQ1
NAH	NAHL GROUP PLC	ORD GBP0.0025	GB00BM7S2W63	SHRS	Shares	Consumer Services	Media	29/05/2014	United Kingdom	GBX	AIM		AMSM	ASM6
NAK	NAKAMA GROUP PLC	ORD 0.01P	GB0004251970	SHRS	Shares	Industrials	Industrial Goods & Services	02/06/2000	United Kingdom	GBX	AIM		ASX1	AIMP
NANO	NANOCO GROUP PLC	ORD 10P	GB00B01JLR99	SHRS	Shares	Technology	Technology	24/03/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
NPSN	NASPERS LIMITED	ADR (5 ADRS REPR 1 CLS N ORD)	US6315122092	DPRS	Depositary receipts			11/08/2017	South Africa	USD	MAIN MARKET	Standard GDRs	IOBU	LLLU
NASA	NASSTAR PLC	ORD 1P	GB00B0T1S097	SHRS	Shares	Technology	Technology	20/09/2006	United Kingdom	GBX	AIM		ASX1	AIMP
NEX	NATIONAL EXPRESS GROUP PLC	ORD 5P	GB0006215205	SHRS	Shares	Consumer Services	Travel & Leisure	06/09/1999	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
NG.	NATIONAL GRID PLC	ORD 12 204/473P	GB00BDR05C01	SHRS	Shares	Utilities	Utilities	22/05/2017	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FE10
NBS	NATIONWIDE BUILDING SOCIETY	CORE CAPITAL DEFERRED SHS (MIN 250 CCDS)	GB00BBQ33664	SHRS	Shares			09/12/2013	United Kingdom	GBP	MAIN MARKET	Standard Shares	SSX4	SXCL
NAUT	NAUTILUS MARINE SERVICES PLC	ORD 1P	GB0031461949	SHRS	Shares	Oil & Gas	Oil & Gas	20/09/2006	United Kingdom	GBX	AIM		ASQ1	AMQ1
NBDD	NB DISTRESSED DEBT INVESTMENT FUND LIMITED	ORD NPV	GG00BG5NC876	SHRS	Shares	Financials	Financial Services	29/05/2018	Guernsey	USD	MAIN MARKET - SFS		SFM2	SFQQ
NBDG	NB DISTRESSED DEBT INVESTMENT FUND LIMITED	RED ORD NPV	GG00BG0QZQ04	SHRS	Shares	Financials	Financial Services	20/08/2018	Guernsey	GBX	MAIN MARKET - SFS		SFM2	SFQQ
NBDX	NB DISTRESSED DEBT INVESTMENT FUND LIMITED	EXT SHS NPV	GG00BG0QZP96	SHRS	Shares	Financials	Financial Services	20/08/2018	Guernsey	USD	MAIN MARKET - SFS		SFM2	SFQQ
NBLS	NB GLOBAL FLOATING RATE INCOME FUND LIMITED	RED ORD SHS NPV £	GG00B3KX4Q34	SHRS	Shares	Financials	Financial Services	20/04/2011	Guernsey	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	STMM	F25F
NBLU	NB GLOBAL FLOATING RATE INCOME FUND LIMITED	RED ORD SHS NPV $	GG00B3P7S359	SHRS	Shares	Financials	Financial Services	20/04/2011	Guernsey	USD	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SET3	ON15
NBPE	NB PRIVATE EQUITY PARTNERS LIMITED	ORD USD0.01	GG00B1ZBD492	SHRS	Shares	Financials	Financial Services	02/05/2017	Guernsey	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
NBPP	NB PRIVATE EQUITY PARTNERS LIMITED	2022 ZERO DIV PREF SHS NPV	GG00BD0FRW63	SHRS	Shares	Financials	Financial Services	16/09/2016	Guernsey	GBX	MAIN MARKET - SFS		SFM2	SFQQ
NBPS	NB PRIVATE EQUITY PARTNERS LIMITED	2024 ZERO DIV PREF SHS NPV	GG00BD96PR19	SHRS	Shares	Financials	Financial Services	30/05/2018	Guernsey	GBX	MAIN MARKET - SFS		SFM2	SFQQ
NCC	NCC GROUP PLC	ORD 1P	GB00B01QGK86	SHRS	Shares	Technology	Technology	09/07/2004	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
NCCL	NCONDEZI ENERGY LIMITED	ORD NPV (DI)	VGG640631039	SHRS	Shares	Basic Materials	Basic Resources	10/06/2010	British Virgin Islands	GBX	AIM		ASQ1	AMQ1
NKTN	NEKTAN PLC	ORD 1P (DI)	GI000A12CYF8	SHRS	Shares	Consumer Services	Travel & Leisure	03/11/2014	Gibraltar	GBX	AIM		ASQ1	AMQ1
NET	NETCALL PLC	ORD 5P	GB0000060532	SHRS	Shares	Technology	Technology	02/06/2000	United Kingdom	GBX	AIM		ASX1	AIMP
NSCI	NETSCIENTIFIC PLC	ORD 5P	GB00B9F4MT28	SHRS	Shares	Health Care	Health Care	16/09/2013	United Kingdom	GBX	AIM		ASQ1	AMQ1
NCA2	NEW CENTURY AIM VCT 2 PLC	ORD 10P	GB00B1SN3863	SHRS	Shares	Financials	Financial Services	04/04/2007	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSX3	SQNC
NCA	NEW CENTURY AIM VCT PLC	ORD 10P	GB00B06JWZ91	SHRS	Shares	Financials	Financial Services	08/03/2007	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
NWT	NEWMARK SECURITY PLC	ORD 1P	GB0006596406	SHRS	Shares	Industrials	Industrial Goods & Services	20/09/2002	United Kingdom	GBX	AIM		ASX1	AIMP
NRR	NEWRIVER REIT PLC	ORD 1P	GB00BD7XPJ64	SHRS	Shares	Financials	Real Estate	18/08/2016	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
NSI	NEW STAR INVESTMENT TRUST PLC	ORD 1P	GB0002631041	SHRS	Shares	Financials	Financial Services	12/12/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
NTLG	NEW TREND LIFESTYLE GROUP PLC	ORD 0.1P	GB00B8L0LP68	SHRS	Shares	Consumer Services	Retail	28/06/2012	United Kingdom	GBX	AIM		ASQ1	AMQ1
NXG	NEX GROUP PLC	ORD 17.5P	GB00BZ02MH16	SHRS	Shares	Financials	Financial Services	30/12/2016	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
NESF	NEXTENERGY SOLAR FUND LIMITED	RED ORD NPV	GG00BJ0JVY01	SHRS	Shares	Financials	Financial Services	25/04/2014	Guernsey	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
NFC	NEXT FIFTEEN COMMUNICATIONS GROUP PLC	ORD 2.5P	GB0030026057	SHRS	Shares	Consumer Services	Media	21/12/2005	United Kingdom	GBX	AIM		AMSM	AE50
NXT	NEXT PLC	ORD 10P	GB0032089863	SHRS	Shares	Consumer Services	Retail	25/11/2002	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
NEXS	NEXUS INFRASTRUCTURE PLC	ORD GBP0.02	GB00BZ77SW60	SHRS	Shares	Industrials	Construction & Materials	11/07/2017	United Kingdom	GBX	AIM		ASQ1	AMQ1
NICL	NICHOLS PLC	ORD 10P	GB0006389398	SHRS	Shares	Consumer Goods	Food & Beverage	16/12/2008	United Kingdom	GBX	AIM		AMSM	AS50
47UY	NMBZ HOLDINGS LD	ORD ZWD3.50 (UK REG)	QQ0006643761	SHRS	Shares	Financials	Financial Services	07/09/2006	Zimbabwe	USD	MAIN MARKET		MISC	INTM
47UZ	NMBZ HOLDINGS LD	ORD ZWD3.50 (ZIMBABWE REG)	QQ0066495375	SHRS	Shares	Financials	Financial Services	07/09/2006	Zimbabwe	USD	MAIN MARKET		MISC	INTM
NMB	NMBZ HOLDINGS LD	ORD ZWR0.25 (UK REG)	ZW0009011389	SHRS	Shares	Financials	Financial Services	07/09/2006	Zimbabwe	USD	MAIN MARKET	Standard Shares	SSX4	SXSN
NMBA	NMBZ HOLDINGS LD	ORD ZWR0.25 (ZIMBABWE REG)	ZW0009011389	SHRS	Shares	Financials	Financial Services	07/09/2006	Zimbabwe	USD	MAIN MARKET	Standard Shares	SSX4	SXSN
NMC	NMC HEALTH PLC	ORD 10P	GB00B7FC0762	SHRS	Shares	Health Care	Health Care	05/04/2012	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
NJXE	NOMURA NEXT FUNDS IRELAND PLC	NOMURA JPXNIKKEI400 NETTR D-EUR HD UCITS	IE00BVVSZ262	ETFS	ETFs	Financials	Financial Services	22/05/2015	Ireland	EUR	MAIN MARKET		ETFS	ETEU
NJXU	NOMURA NEXT FUNDS IRELAND PLC	NOMURA JPXNIKKEI400 NETTR D-USD HD UCITS	IE00BVVSZ379	ETFS	ETFs	Financials	Financial Services	22/05/2015	Ireland	USD	MAIN MARKET		ETFS	ETEU
NXKE	NOMURA NEXT FUNDS IRELAND PLC	NOMURA NIKKEI 225 EUR-HEDGED UCITS ETF	IE00BSKS1J57	ETFS	ETFs	Financials	Financial Services	19/01/2015	Ireland	EUR	MAIN MARKET		ETFS	ETEU
NXKU	NOMURA NEXT FUNDS IRELAND PLC	NOMURA NIKKEI 225 USD-HEDGED UCITS ETF	IE00BSMSXM06	ETFS	ETFs	Financials	Financial Services	19/01/2015	Ireland	USD	MAIN MARKET		ETFS	ETEU
NSF	NON-STANDARD FINANCE PLC	ORD GBP0.05	GB00BRJ6JV17	SHRS	Shares	Financials	Financial Services	19/02/2015	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSMU	SMEW
NXR	NORCROS PLC	ORD 10P	GB00BYYJL418	SHRS	Shares	Industrials	Construction & Materials	30/09/2015	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
NSH	NORISH PLC	ORD EUR0.25	IE0006447985	SHRS	Shares	Industrials	Industrial Goods & Services	31/03/2005	Ireland	GBX	AIM		ASX1	AIMP
NBB	NORMAN BROADBENT PLC	ORD 1P	GB00B3VF4Y66	SHRS	Shares	Industrials	Industrial Goods & Services	15/06/2010	United Kingdom	GBX	AIM		ASX1	AIMP
NAR	NORTHAMBER PLC	ORD 1P	GB00B2Q99X01	SHRS	Shares	Technology	Technology	04/04/2008	United Kingdom	GBX	AIM		ASQ1	AMQ1
NAIT	NORTH AMERICAN INCOME TRUST (THE) PLC	ORD 25P	GB0000293620	SHRS	Shares	Financials	Financial Services	31/10/2003	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
NAS	NORTH ATLANTIC SMALLER COMPANIES INVESTMENT TRUST PLC	ORD 5P	GB0006439003	SHRS	Shares	Financials	Financial Services	02/12/2005	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
NBI	NORTHBRIDGE INDUSTRIAL SERVICES PLC	ORD 10P	GB00B0SPFW38	SHRS	Shares	Industrials	Industrial Goods & Services	21/06/2006	United Kingdom	GBX	AIM		ASX1	AIMP
NTV	NORTHERN 2 VCT PLC	ORD 5P	GB0005356430	SHRS	Shares	Financials	Financial Services	21/04/1999	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
NTN	NORTHERN 3 VCT PLC	ORD 5P	GB0031152027	SHRS	Shares	Financials	Financial Services	17/12/2001	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
NTBR	NORTHERN BEAR PLC	ORD 1P	GB00B19FLM15	SHRS	Shares	Industrials	Industrial Goods & Services	19/12/2006	United Kingdom	GBX	AIM		ASX1	AIMP
NTEA	NORTHERN ELECTRIC PLC	8.061P(NET)CUM PRF SHS 1P	GB0006546898	SHRS	Shares			13/12/2004	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
NRI	NORTHERN INVESTORS COMPANY PLC	ORD 25P	GB00B08S4K30	SHRS	Shares	Financials	Financial Services	21/03/2006	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
NVT	NORTHERN VENTURE TRUST PLC	ORD 25P	GB0006450703	SHRS	Shares	Financials	Financial Services	16/09/1999	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
67GX	NORTHGATE PLC	5% CUM PRF 50P	GB0003775664	SHRS	Shares	Industrials	Industrial Goods & Services	28/06/2002	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSX4	SXSN
NTG	NORTHGATE PLC	ORD 50P	GB00B41H7391	SHRS	Shares	Industrials	Industrial Goods & Services	23/09/2009	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
NMD	NORTH MIDLAND CONSTRUCTION PLC	ORD 10P	GB0006452857	SHRS	Shares	Industrials	Construction & Materials	16/04/1996	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSQ3	SQQ3
NTOG	NOSTRA TERRA OIL AND GAS COMPANY PLC	ORD 0.1P	GB00BZ76F335	SHRS	Shares	Oil & Gas	Oil & Gas	01/06/2016	United Kingdom	GBX	AIM		ASX1	AIMP
NOG	NOSTRUM OIL & GAS PLC	ORD 1P	GB00BGP6Q951	SHRS	Shares	Oil & Gas	Oil & Gas	20/06/2014	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
NCYT	NOVACYT S.A.	EUR1/15TH (CDI)	FR0010397232	SHRS	Shares	Health Care	Health Care	01/11/2017	France	GBX	AIM		ASQ1	AMQ1
NLMA	NOVOLIPETSK STEEL	GDS EACH REPR 10 ORD RUB1 '144A'	US67011E1055	DPRS	Depositary receipts	Basic Materials	Basic Resources	09/12/2005	Russian Federation	USD	MAIN MARKET	Standard GDRs	MISC	INTM
NLMK	NOVOLIPETSK STEEL	GDS EACH REPR 10 ORD RUB1 'REG S'	US67011E2046	DPRS	Depositary receipts	Basic Materials	Basic Resources	09/12/2005	Russian Federation	USD	MAIN MARKET	Standard GDRs	IOBE	LLHE
NUC	NUCLEUS FINANCIAL GROUP PLC	ORD 0.1P	GB00BG226J60	SHRS	Shares	Financials	Financial Services	26/07/2018	United Kingdom	GBX	AIM		ASQ1	AMQ1
NFX	NUFORMIX PLC	ORD 0.1P	GB00BYW79Y38	SHRS	Shares	Health Care	Health Care	17/12/2015	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
NUM	NUMIS CORPORATION PLC	ORD 5P	GB00B05M6465	SHRS	Shares	Financials	Financial Services	02/12/2005	United Kingdom	GBX	AIM		AMSM	AS50
NUOG	NU-OIL AND GAS PLC	ORD 0.1P	GB00B29T9605	SHRS	Shares	Oil & Gas	Oil & Gas	20/03/2008	United Kingdom	GBX	AIM		ASQ1	AMQ1
NWF	NWF GROUP PLC	ORD 25P	GB0006523608	SHRS	Shares	Industrials	Industrial Goods & Services	02/06/2000	United Kingdom	GBX	AIM		ASQ1	AMQ1
OCI	OAKLEY CAPITAL INVESTMENTS LIMITED	ORD 1P (DI)	BMG670131058	SHRS	Shares	Financials	Financial Services	03/08/2007	Bermuda	GBX	AIM		ASX1	AIMP
OBT	OBTALA LIMITED	ORD 1P	GG00B4WJSD17	SHRS	Shares	Consumer Services	Retail	17/09/2010	Guernsey	GBX	AIM		ASQ1	AMQ1
OCDO	OCADO GROUP PLC	ORD 2P	GB00B3MBS747	SHRS	Shares	Consumer Services	Retail	21/07/2010	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
OOUT	OCEAN OUTDOOR LIMITED	ORD NPV (DI)	VGG6702A1084	SHRS	Shares	Consumer Services	Media	11/03/2017	British Virgin Islands	USD	MAIN MARKET		SSMU	SMEV
OCN	OCEAN WILSONS (HOLDINGS) LD	ORD 20P	BMG6699D1074	SHRS	Shares	Industrials	Industrial Goods & Services	10/09/1999	Bermuda	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSX3	SQNC
OCT	OCTAGONAL PLC	ORD 0.05P	GB00BWWCHQ23	SHRS	Shares	Industrials	Industrial Goods & Services	30/06/2015	United Kingdom	GBX	AIM		ASQ1	AMQ1
OSEC	OCTOPUS AIM VCT 2 PLC	ORD 0.01P	GB00B0JQZZ80	SHRS	Shares	Financials	Financial Services	25/01/2006	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
OOA	OCTOPUS AIM VCT PLC	ORD 1P	GB0034202076	SHRS	Shares	Financials	Financial Services	17/03/2004	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
OAP3	OCTOPUS APOLLO VCT PLC	ORD 10P	GB00B17B3479	SHRS	Shares	Financials	Financial Services	19/10/2006	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
OTV2	OCTOPUS TITAN VCT PLC	ORD 10P	GB00B28V9347	SHRS	Shares	Financials	Financial Services	28/12/2007	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
OIT	ODYSSEAN INVESTMENT TRUST PLC	ORD 1P	GB00BFFK7H57	SHRS	Shares	Financials	Financial Services	01/05/2018	United Kingdom	GBX	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SET3	ON10
37OC	OIL AND GAS DEVELOPMENT COMPANY LIMITED	GDR (EACH REPR 10 ORD)(144A)	US67778Q1013	DPRS	Depositary receipts	Oil & Gas	Oil & Gas	06/12/2006	Pakistan	USD	MAIN MARKET	Standard GDRs	MISC	INTM
OGDC	OIL AND GAS DEVELOPMENT COMPANY LIMITED	GDR (EACH REPR 10 ORD)(REGS)	US67778Q2003	DPRS	Depositary receipts	Oil & Gas	Oil & Gas	06/12/2006	Pakistan	USD	MAIN MARKET	Standard GDRs	IOBE	LLHE
OEX	OILEX LD	ORD NPV	AU000000OEX8	SHRS	Shares	Oil & Gas	Oil & Gas	16/02/2006	Australia	GBX	AIM		ASX1	AIMP
RKMD	OJSC ROSTELECOM	ADR (EACH REPR 6 RUB0.0025)(LEVEL I)	US7785291078	DPRS	Depositary receipts	Telecommunications	Telecommunications	27/09/2004	Russian Federation	USD	ADMISSION TO TRADING ONLY		IOBE	INHE
61HD	O'KEY GROUP S.A.	GDR (EACH REPR 1 ORD) (144A)	US6708661029	DPRS	Depositary receipts	Consumer Services	Retail	04/11/2010	Luxembourg	USD	MAIN MARKET	Standard GDRs	MISC	INTM
OKEY	O'KEY GROUP S.A.	GDR (EACH REPR 1 ORD) (REG S)	US6708662019	DPRS	Depositary receipts	Consumer Services	Retail	04/11/2010	Luxembourg	USD	MAIN MARKET	Standard GDRs	IOBE	LLHE
OKYO	OKYO PHARMA LIMITED	ORD NPV	GG00BD3FV870	SHRS	Shares	Basic Materials	Basic Resources	17/07/2018	Guernsey	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
OMU	OLD MUTUAL LIMITED	ORD NPV (DI)	ZAE000255360	SHRS	Shares	Financials	Insurance	26/06/2018	South Africa	GBX	MAIN MARKET	Standard Shares	SSMU	SMEU
OLEE	OLEEO PLC	ORD 0.1P	GB0002677085	SHRS	Shares	Industrials	Industrial Goods & Services	02/06/2000	United Kingdom	GBX	AIM		ASX1	AIMP
ODX	OMEGA DIAGNOSTICS GROUP PLC	ORD 4P	GB00B1VCP282	SHRS	Shares	Health Care	Health Care	31/08/2007	United Kingdom	GBX	AIM		ASX1	AIMP
PETB	OMV PETROM S.A.	GDR (EACH REPR 150 ORD) (REG S)	US67102R3049	DPRS	Depositary receipts			20/10/2016	Romania	USD	MAIN MARKET	Standard GDRs	IOBE	LLHE
PETR	OMV PETROM S.A.	GDR (EACH REPR 150 ORD) (144A)	US67102R2058	DPRS	Depositary receipts			20/10/2016	Romania	USD	MAIN MARKET	Standard GDRs	MISC	INTM
ONC	ONCIMMUNE HOLDINGS PLC	ORD 1P	GB00BYQ94H38	SHRS	Shares	Health Care	Health Care	18/05/2016	United Kingdom	GBX	AIM		ASQ1	AMQ1
OMIP	ONE MEDIA IP GROUP PLC	ORD 0.5P	GB00B1DRDZ07	SHRS	Shares	Consumer Services	Media	18/04/2013	United Kingdom	GBX	AIM		ASQ1	AMQ1
OSB	ONESAVINGS BANK PLC	ORD 1P	GB00BM7S7K96	SHRS	Shares	Financials	Financial Services	10/06/2014	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
ONEV	ONEVIEW GROUP PLC	ORD 10P	GB00BDCL4103	SHRS	Shares	Technology	Technology	07/09/2017	United Kingdom	GBX	AIM		ASQ1	AMQ1
OBC	ONLINE BLOCKCHAIN PLC	ORD 5P	GB0006601479	SHRS	Shares	Technology	Technology	02/06/2000	United Kingdom	GBX	AIM		ASX1	AIMP
OTB	ON THE BEACH GROUP PLC	ORD 1P	GB00BYM1K758	SHRS	Shares	Consumer Services	Travel & Leisure	26/09/2015	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
OTMP	ONTHEMARKET PLC	ORD 0.2P	GB00BFN3K335	SHRS	Shares	Consumer Services	Media	09/02/2018	United Kingdom	GBX	AIM		ASQ1	AMQ1
OPG	OPG POWER VENTURES PLC	ORD 0.0147P	IM00B2R3RX72	SHRS	Shares	Utilities	Utilities	16/09/2008	Isle of Man	GBX	AIM		ASQ1	AMQ1
OPHR	OPHIR ENERGY PLC	ORD 0.25P	GB00B24CT194	SHRS	Shares	Oil & Gas	Oil & Gas	13/07/2011	United Kingdom	GBX	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
OPTI	OPTIBIOTIX HEALTH PLC	ORD 2P	GB00BP0RTP38	SHRS	Shares	Health Care	Health Care	05/08/2014	United Kingdom	GBX	AIM		ASQ1	AMQ1
ORCP	ORACLE POWER PLC	ORD 0.1P	GB00B23JN426	SHRS	Shares	Basic Materials	Basic Resources	20/04/2011	United Kingdom	GBX	AIM		ASQ1	AMQ1
OIH	ORASCOM INVESTMENT HOLDING S.A.E	GDR (EACH REPR 5 ORD)(REG S)	US68555D2062	DPRS	Depositary receipts	Telecommunications	Telecommunications	13/03/2012	Egypt	USD	MAIN MARKET	Standard GDRs	IOBE	LLHE
ORCH	ORCHARD FUNDING GROUP PLC	ORD 1P	GB00BYZFM569	SHRS	Shares	Financials	Financial Services	01/07/2015	United Kingdom	GBX	AIM		ASQ1	AMQ1
OCP	ORCHID PHARMA LIMITED	GDR (EACH REPR 1 ORD OF INR10)(REGS)	US68572Y2090	DPRS	Depositary receipts	Health Care	Health Care	03/11/2005	India	USD	ADMISSION TO TRADING ONLY		IOBU	INLU
OCPA	ORCHID PHARMA LIMITED	GDR (EACH REPR 1 ORD OF INR10)(144A)	US68572Y1001	DPRS	Depositary receipts	Health Care	Health Care	28/10/2005	India	USD	ADMISSION TO TRADING ONLY		MISC	INAD
ORNT	ORIENT TELECOMS PLC	ORD 10P	GB00BYPHCZ29	SHRS	Shares	Technology	Technology	25/10/2017	United Kingdom	GBX	MAIN MARKET	Standard Shares	SSQ3	SQS3
OGN	ORIGIN ENTERPRISES PLC	ORD EUR0.01	IE00B1WV4493	SHRS	Shares	Consumer Goods	Food & Beverage	05/06/2007	Ireland	EUR	AIM		ASX1	AIMP
OPP	ORIGO PARTNERS PLC	ORD 0.01P	IM00B1G3MS12	SHRS	Shares	Financials	Financial Services	21/12/2006	Isle of Man	GBX	AIM		ASX1	AIMP
OPPP	ORIGO PARTNERS PLC	CONV. PREF SHS NPV	IM00B3SXFX94	SHRS	Shares	Financials	Financial Services	08/03/2011	Isle of Man	USD	AIM		ASX1	AIMP
ORR	ORIOLE RESOURCES PLC	ORD 0.1P	GB00B0T29327	SHRS	Shares	Basic Materials	Basic Resources	04/01/2006	United Kingdom	GBX	AIM		ASX1	AIMP
ORM	ORMONDE MINING PLC	ORD EUR0.01	IE00BF0MZF04	SHRS	Shares	Basic Materials	Basic Resources	19/09/2017	Ireland	GBX	AIM		ASQ1	AMQ1
OMI	OROSUR MINING INC	COM SHS NPV	CA6871961059	SHRS	Shares	Basic Materials	Basic Resources	11/01/2010	Canada	GBX	AIM		ASQ1	AMQ1
